time_step,x,y
32576,942,927
32577,936,917
32578,936,917
32579,939,915
32580,926,922
32581,910,927
32582,890,927
32583,871,923
32584,856,917
32585,840,909
32586,824,897
32587,810,884
32588,797,870
32589,787,854
32590,778,841
32591,769,822
32592,761,801
32593,753,781
32594,746,761
32595,741,742
32596,737,722
32597,733,703
32598,730,684
32599,727,663
32600,726,645
32601,725,626
32602,723,605
32603,719,583
32604,715,570
32605,713,557
32606,712,538
32607,709,522
32608,703,500
32609,699,480
32610,697,460
32611,695,441
32612,694,421
32613,694,400
32614,694,382
32615,696,365
32616,700,339
32617,703,323
32618,708,305
32619,713,290
32620,716,277
32621,719,263
32622,723,246
32623,727,231
32624,729,211
32625,730,193
32626,732,179
32627,729,163
32628,730,157
32629,725,151
32630,720,156
32631,725,162
32632,719,170
32633,719,171
32634,710,175
32635,701,174
32636,683,181
32637,662,193
32638,650,202
32639,632,217
32640,620,230
32641,602,248
32642,592,261
32643,578,275
32644,567,290
32645,552,310
32646,537,330
32647,522,347
32648,508,366
32649,494,383
32650,481,407
32651,470,431
32652,460,454
32653,453,473
32654,448,495
32655,442,517
32656,438,539
32657,436,560
32658,435,583
32659,433,601
32660,439,631
32661,440,650
32662,443,672
32663,448,697
32664,450,716
32665,458,737
32666,463,752
32667,464,767
32668,473,788
32669,478,807
32670,484,833
32671,486,846
32672,490,875
32673,493,887
32674,497,908
32675,499,918
32676,502,935
32677,497,929
32678,491,916
32679,482,924
32680,474,929
32681,474,930
32682,461,944
32683,451,946
32684,448,946
32685,441,948
32686,425,947
32687,406,939
32688,394,931
32689,377,919
32690,361,903
32691,346,890
32692,331,873
32693,316,857
32694,306,839
32695,296,819
32696,286,796
32697,281,786
32698,275,769
32699,272,754
32700,265,728
32701,263,711
32702,259,691
32703,258,675
32704,253,650
32705,255,637
32706,254,618
32707,254,603
32708,251,584
32709,253,567
32710,257,550
32711,259,531
32712,267,500
32713,276,477
32714,282,457
32715,291,430
32716,302,407
32717,315,380
32718,323,364
32719,337,341
32720,348,321
32721,358,305
32722,367,286
32723,382,269
32724,392,256
32725,408,239
32726,424,224
32727,439,208
32728,455,193
32729,467,184
32730,483,169
32731,497,159
32732,515,147
32733,531,136
32734,543,131
32735,566,131
32736,585,130
32737,603,138
32738,616,146
32739,627,150
32740,641,160
32741,658,177
32742,671,190
32743,685,208
32744,698,229
32745,709,247
32746,723,266
32747,734,283
32748,745,301
32749,756,323
32750,768,344
32751,781,365
32752,795,384
32753,810,402
32754,825,416
32755,841,430
32756,857,441
32757,883,458
32758,903,466
32759,904,456
32760,904,443
32761,900,443
32762,897,433
32763,901,429
32764,897,418
32765,887,403
32766,880,388
32767,861,379
32768,847,373
32769,826,368
32770,812,364
32771,794,361
32772,779,359
32773,756,362
32774,735,366
32775,716,367
32776,697,369
32777,678,371
32778,653,375
32779,635,378
32780,617,378
32781,592,380
32782,572,385
32783,547,391
32784,524,396
32785,501,401
32786,476,408
32787,456,412
32788,434,419
32789,416,427
32790,390,439
32791,371,444
32792,351,453
32793,326,460
32794,311,465
32795,292,468
32796,290,472
32797,290,466
32798,286,461
32799,292,459
32800,285,452
32801,279,445
32802,268,435
32803,272,425
32804,272,413
32805,271,399
32806,273,384
32807,274,370
32808,274,356
32809,276,337
32810,285,313
32811,292,297
32812,301,281
32813,310,265
32814,317,252
32815,328,233
32816,342,216
32817,354,200
32818,368,185
32819,380,170
32820,390,157
32821,403,144
32822,403,157
32823,406,165
32824,416,168
32825,432,167
32826,439,163
32827,465,163
32828,486,161
32829,507,161
32830,527,165
32831,549,170
32832,567,178
32833,584,185
32834,602,195
32835,619,207
32836,630,214
32837,646,225
32838,665,240
32839,679,255
32840,695,270
32841,706,284
32842,723,304
32843,735,320
32844,747,337
32845,759,354
32846,771,373
32847,781,392
32848,789,413
32849,798,433
32850,807,453
32851,816,473
32852,823,494
32853,831,517
32854,842,545
32855,851,565
32856,858,584
32857,867,605
32858,872,622
32859,883,645
32860,893,664
32861,903,685
32862,910,701
32863,917,716
32864,926,733
32865,933,750
32866,937,768
32867,941,787
32868,949,813
32869,956,835
32870,962,857
32871,964,882
32872,967,906
32873,974,926
32874,980,927
32875,980,934
32876,982,927
32877,992,939
32878,1003,941
32879,1004,930
32880,1004,922
32881,1015,918
32882,1038,907
32883,1048,904
32884,1069,892
32885,1089,876
32886,1103,867
32887,1121,849
32888,1137,831
32889,1154,815
32890,1170,799
32891,1185,784
32892,1201,770
32893,1211,756
32894,1222,741
32895,1233,724
32896,1246,708
32897,1258,691
32898,1270,674
32899,1281,656
32900,1293,639
32901,1304,623
32902,1315,606
32903,1327,586
32904,1338,568
32905,1348,549
32906,1359,526
32907,1367,509
32908,1376,490
32909,1384,466
32910,1390,449
32911,1400,431
32912,1409,413
32913,1412,400
32914,1416,381
32915,1423,361
32916,1431,339
32917,1439,321
32918,1446,298
32919,1455,277
32920,1463,265
32921,1468,253
32922,1475,233
32923,1485,218
32924,1498,197
32925,1507,181
32926,1517,163
32927,1528,142
32928,1531,136
32929,1531,131
32930,1518,131
32931,1514,133
32932,1507,130
32933,1502,128
32934,1492,121
32935,1481,116
32936,1469,114
32937,1458,111
32938,1442,106
32939,1421,105
32940,1410,109
32941,1395,112
32942,1380,113
32943,1361,114
32944,1342,117
32945,1317,121
32946,1296,124
32947,1271,128
32948,1251,133
32949,1228,135
32950,1207,139
32951,1184,143
32952,1164,147
32953,1143,151
32954,1121,154
32955,1103,157
32956,1086,156
32957,1066,157
32958,1043,158
32959,1028,159
32960,1010,157
32961,991,155
32962,972,151
32963,950,145
32964,932,141
32965,916,140
32966,904,153
32967,899,164
32968,891,171
32969,877,178
32970,864,184
32971,841,195
32972,830,200
32973,811,211
32974,793,223
32975,777,235
32976,758,250
32977,740,263
32978,721,276
32979,700,288
32980,682,299
32981,657,309
32982,639,316
32983,617,322
32984,599,327
32985,578,331
32986,559,333
32987,543,334
32988,521,339
32989,506,340
32990,484,341
32991,466,343
32992,447,344
32993,421,345
32994,405,342
32995,388,341
32996,372,338
32997,354,333
32998,334,324
32999,316,312
33000,310,308
33001,294,297
33002,281,287
33003,270,277
33004,280,271
33005,282,250
33006,287,230
33007,290,221
33008,296,204
33009,302,192
33010,315,170
33011,324,154
33012,335,149
33013,339,157
33014,347,163
33015,354,166
33016,369,164
33017,376,164
33018,391,161
33019,411,155
33020,426,152
33021,448,145
33022,468,139
33023,489,132
33024,509,131
33025,528,132
33026,546,133
33027,569,133
33028,586,136
33029,604,139
33030,622,144
33031,641,150
33032,659,156
33033,679,168
33034,688,171
33035,707,184
33036,727,201
33037,738,211
33038,753,223
33039,768,236
33040,786,256
33041,795,272
33042,807,292
33043,818,308
33044,828,322
33045,842,345
33046,854,365
33047,864,385
33048,878,408
33049,892,428
33050,901,433
33051,902,448
33052,900,452
33053,895,458
33054,886,465
33055,885,474
33056,882,486
33057,875,506
33058,867,522
33059,858,541
33060,852,558
33061,845,574
33062,834,594
33063,822,617
33064,810,639
33065,796,661
33066,784,681
33067,771,700
33068,758,717
33069,743,732
33070,725,750
33071,710,765
33072,694,780
33073,680,797
33074,660,810
33075,645,820
33076,626,833
33077,610,840
33078,598,850
33079,573,860
33080,555,867
33081,541,871
33082,526,874
33083,506,877
33084,492,877
33085,473,877
33086,453,876
33087,433,875
33088,416,874
33089,400,871
33090,383,868
33091,358,871
33092,345,871
33093,332,873
33094,311,871
33095,277,871
33096,274,871
33097,291,862
33098,302,855
33099,299,860
33100,292,870
33101,298,869
33102,291,878
33103,279,894
33104,278,895
33105,281,921
33106,283,930
33107,285,943
33108,288,934
33109,290,929
33110,293,907
33111,297,927
33112,305,936
33113,310,931
33114,316,923
33115,321,920
33116,331,928
33117,339,932
33118,344,929
33119,349,928
33120,359,926
33121,365,911
33122,373,923
33123,379,932
33124,386,924
33125,396,921
33126,395,939
33127,397,941
33128,386,960
33129,394,939
33130,391,940
33131,380,940
33132,371,941
33133,355,928
33134,342,920
33135,329,909
33136,316,893
33137,306,879
33138,297,866
33139,290,853
33140,283,836
33141,275,817
33142,264,786
33143,275,773
33144,281,755
33145,290,734
33146,296,721
33147,301,713
33148,310,701
33149,328,687
33150,354,669
33151,373,659
33152,395,648
33153,414,641
33154,435,634
33155,457,627
33156,474,623
33157,493,619
33158,512,613
33159,536,608
33160,552,605
33161,569,601
33162,591,597
33163,617,593
33164,639,588
33165,660,578
33166,677,574
33167,693,568
33168,714,553
33169,733,539
33170,749,523
33171,767,510
33172,783,497
33173,800,483
33174,816,469
33175,830,453
33176,842,440
33177,851,434
33178,859,418
33179,867,401
33180,876,385
33181,881,367
33182,886,348
33183,892,330
33184,898,310
33185,903,291
33186,909,272
33187,911,259
33188,920,234
33189,928,218
33190,935,202
33191,945,185
33192,953,173
33193,965,159
33194,978,147
33195,992,138
33196,1003,136
33197,1016,134
33198,1028,134
33199,1049,133
33200,1077,136
33201,1096,142
33202,1120,150
33203,1139,157
33204,1156,168
33205,1171,180
33206,1190,196
33207,1206,210
33208,1224,228
33209,1241,245
33210,1255,266
33211,1267,281
33212,1283,300
33213,1299,314
33214,1314,328
33215,1335,342
33216,1354,356
33217,1373,366
33218,1390,376
33219,1410,385
33220,1428,391
33221,1444,396
33222,1463,402
33223,1488,410
33224,1508,415
33225,1530,421
33226,1551,428
33227,1569,434
33228,1584,440
33229,1601,445
33230,1621,451
33231,1636,453
33232,1652,464
33233,1647,464
33234,1644,465
33235,1648,470
33236,1660,496
33237,1657,509
33238,1654,520
33239,1656,536
33240,1654,557
33241,1652,573
33242,1650,590
33243,1647,612
33244,1644,632
33245,1636,653
33246,1629,677
33247,1621,697
33248,1614,717
33249,1603,740
33250,1595,757
33251,1584,779
33252,1574,797
33253,1562,821
33254,1551,843
33255,1541,862
33256,1533,886
33257,1526,909
33258,1519,913
33259,1519,920
33260,1529,911
33261,1532,901
33262,1533,888
33263,1538,880
33264,1544,875
33265,1558,871
33266,1573,866
33267,1589,858
33268,1601,850
33269,1621,838
33270,1635,828
33271,1653,816
33272,1669,794
33273,1661,794
33274,1657,790
33275,1656,785
33276,1658,771
33277,1661,764
33278,1663,751
33279,1665,739
33280,1669,714
33281,1658,697
33282,1647,683
33283,1641,672
33284,1636,659
33285,1627,641
33286,1619,625
33287,1609,607
33288,1602,594
33289,1589,578
33290,1579,566
33291,1560,548
33292,1549,536
33293,1536,521
33294,1521,506
33295,1506,492
33296,1489,479
33297,1474,466
33298,1455,451
33299,1437,439
33300,1422,430
33301,1404,420
33302,1386,404
33303,1370,390
33304,1355,374
33305,1340,354
33306,1327,336
33307,1318,323
33308,1309,307
33309,1299,285
33310,1294,270
33311,1289,252
33312,1283,235
33313,1276,215
33314,1272,194
33315,1268,170
33316,1268,152
33317,1267,137
33318,1275,140
33319,1283,145
33320,1293,151
33321,1307,153
33322,1325,151
33323,1337,148
33324,1357,144
33325,1375,142
33326,1395,142
33327,1415,141
33328,1435,141
33329,1455,142
33330,1474,143
33331,1493,148
33332,1513,153
33333,1535,156
33334,1555,161
33335,1575,164
33336,1595,166
33337,1608,168
33338,1629,166
33339,1633,167
33340,1609,166
33341,1618,156
33342,1621,151
33343,1631,136
33344,1634,140
33345,1638,131
33346,1636,137
33347,1640,125
33348,1644,139
33349,1635,145
33350,1639,133
33351,1631,139
33352,1627,140
33353,1623,137
33354,1641,119
33355,1635,122
33356,1622,138
33357,1646,140
33358,1636,142
33359,1648,145
33360,1644,152
33361,1643,157
33362,1648,168
33363,1651,182
33364,1654,195
33365,1655,218
33366,1655,237
33367,1653,262
33368,1648,288
33369,1644,307
33370,1638,327
33371,1631,354
33372,1625,370
33373,1617,389
33374,1613,400
33375,1605,421
33376,1598,438
33377,1592,462
33378,1585,485
33379,1578,505
33380,1570,530
33381,1563,552
33382,1555,584
33383,1549,607
33384,1545,631
33385,1543,652
33386,1541,672
33387,1539,692
33388,1539,715
33389,1541,740
33390,1542,761
33391,1546,786
33392,1549,810
33393,1555,833
33394,1560,857
33395,1566,877
33396,1573,901
33397,1580,926
33398,1582,915
33399,1580,908
33400,1583,916
33401,1574,916
33402,1573,924
33403,1571,927
33404,1568,922
33405,1562,920
33406,1555,914
33407,1549,915
33408,1541,916
33409,1532,921
33410,1518,922
33411,1501,925
33412,1481,926
33413,1458,925
33414,1440,923
33415,1422,922
33416,1405,920
33417,1385,917
33418,1367,912
33419,1347,904
33420,1330,898
33421,1312,890
33422,1296,879
33423,1277,868
33424,1259,857
33425,1242,845
33426,1226,835
33427,1205,822
33428,1185,809
33429,1165,798
33430,1146,785
33431,1123,772
33432,1108,763
33433,1083,747
33434,1061,732
33435,1039,717
33436,1025,707
33437,1003,696
33438,991,689
33439,969,677
33440,955,668
33441,936,654
33442,918,642
33443,903,632
33444,885,623
33445,870,613
33446,855,604
33447,842,596
33448,824,588
33449,807,578
33450,789,570
33451,767,558
33452,745,549
33453,723,541
33454,699,533
33455,676,527
33456,656,521
33457,638,517
33458,614,514
33459,594,511
33460,570,508
33461,547,502
33462,528,497
33463,515,494
33464,491,490
33465,469,484
33466,444,477
33467,426,471
33468,412,467
33469,395,460
33470,378,451
33471,353,442
33472,342,434
33473,321,420
33474,312,413
33475,296,401
33476,289,393
33477,273,380
33478,280,370
33479,285,349
33480,287,335
33481,290,322
33482,294,306
33483,302,290
33484,316,278
33485,329,258
33486,348,236
33487,361,222
33488,375,212
33489,395,198
33490,411,187
33491,435,170
33492,451,159
33493,470,145
33494,484,137
33495,508,128
33496,528,121
33497,544,117
33498,570,115
33499,587,117
33500,602,120
33501,621,123
33502,644,129
33503,667,133
33504,692,136
33505,711,139
33506,731,142
33507,750,147
33508,771,151
33509,794,156
33510,819,163
33511,834,168
33512,850,172
33513,871,178
33514,890,182
33515,913,189
33516,938,196
33517,959,201
33518,978,208
33519,997,213
33520,1019,217
33521,1043,222
33522,1070,228
33523,1093,234
33524,1114,239
33525,1140,246
33526,1164,255
33527,1187,264
33528,1212,275
33529,1232,285
33530,1253,295
33531,1274,307
33532,1295,319
33533,1318,331
33534,1342,342
33535,1366,353
33536,1383,361
33537,1405,371
33538,1422,379
33539,1439,388
33540,1453,395
33541,1479,408
33542,1496,417
33543,1518,427
33544,1537,439
33545,1555,452
33546,1571,465
33547,1588,482
33548,1600,493
33549,1615,509
33550,1623,521
33551,1634,540
33552,1634,559
33553,1629,570
33554,1626,577
33555,1625,590
33556,1627,603
33557,1633,623
33558,1640,638
33559,1646,657
33560,1650,668
33561,1657,698
33562,1652,711
33563,1649,726
33564,1643,743
33565,1635,763
33566,1625,779
33567,1613,796
33568,1599,811
33569,1587,822
33570,1571,833
33571,1550,845
33572,1533,853
33573,1511,861
33574,1488,869
33575,1464,877
33576,1441,885
33577,1418,889
33578,1394,893
33579,1373,897
33580,1350,901
33581,1329,903
33582,1306,906
33583,1284,907
33584,1263,908
33585,1248,908
33586,1227,906
33587,1207,904
33588,1189,902
33589,1166,897
33590,1144,892
33591,1124,885
33592,1102,878
33593,1086,875
33594,1070,867
33595,1053,858
33596,1044,852
33597,1021,844
33598,996,840
33599,970,836
33600,959,835
33601,935,834
33602,909,835
33603,888,837
33604,864,839
33605,844,841
33606,827,844
33607,808,848
33608,781,851
33609,763,852
33610,743,849
33611,727,849
33612,708,848
33613,687,845
33614,670,844
33615,648,843
33616,627,840
33617,600,835
33618,572,830
33619,550,823
33620,525,818
33621,507,811
33622,493,804
33623,476,794
33624,461,789
33625,449,779
33626,436,770
33627,415,758
33628,403,748
33629,391,736
33630,373,723
33631,360,711
33632,345,699
33633,333,688
33634,319,676
33635,307,665
33636,292,651
33637,282,642
33638,279,635
33639,287,629
33640,292,619
33641,291,603
33642,287,594
33643,288,578
33644,287,556
33645,285,535
33646,286,519
33647,284,498
33648,284,487
33649,284,469
33650,283,451
33651,283,431
33652,288,412
33653,285,394
33654,287,374
33655,286,357
33656,285,336
33657,287,318
33658,277,292
33659,272,271
33660,271,254
33661,265,226
33662,263,208
33663,260,191
33664,257,163
33665,271,162
33666,260,150
33667,267,151
33668,269,150
33669,274,150
33670,288,151
33671,266,143
33672,284,142
33673,290,158
33674,284,144
33675,279,143
33676,280,137
33677,276,133
33678,279,136
33679,288,140
33680,277,141
33681,273,142
33682,280,144
33683,271,154
33684,269,153
33685,286,153
33686,267,139
33687,266,144
33688,283,155
33689,274,151
33690,280,146
33691,278,141
33692,269,134
33693,269,134
33694,277,146
33695,261,134
33696,262,134
33697,284,144
33698,302,146
33699,273,140
33700,269,138
33701,286,136
33702,287,143
33703,287,154
33704,287,151
33705,273,140
33706,280,151
33707,278,164
33708,277,171
33709,261,138
33710,265,149
33711,257,140
33712,261,143
33713,268,159
33714,265,161
33715,263,153
33716,261,154
33717,267,161
33718,261,148
33719,271,157
33720,269,156
33721,285,162
33722,265,147
33723,283,161
33724,269,155
33725,275,151
33726,289,153
33727,280,147
33728,270,146
33729,270,144
33730,269,139
33731,275,144
33732,281,144
33733,282,137
33734,265,136
33735,276,141
33736,289,149
33737,274,145
33738,262,145
33739,266,152
33740,262,149
33741,281,164
33742,278,157
33743,261,145
33744,263,146
33745,262,142
33746,258,138
33747,264,146
33748,275,153
33749,281,156
33750,279,155
33751,278,152
33752,282,156
33753,275,155
33754,273,151
33755,273,154
33756,285,156
33757,283,144
33758,266,138
33759,289,150
33760,288,148
33761,285,146
33762,278,148
33763,270,137
33764,276,147
33765,267,133
33766,259,129
33767,259,138
33768,275,152
33769,257,138
33770,260,144
33771,266,149
33772,286,157
33773,266,146
33774,270,144
33775,270,141
33776,268,140
33777,286,147
33778,260,141
33779,264,144
33780,275,154
33781,277,158
33782,262,146
33783,271,162
33784,268,154
33785,260,149
33786,263,153
33787,272,164
33788,270,148
33789,270,150
33790,263,154
33791,268,157
33792,271,156
33793,264,150
33794,271,157
33795,267,146
33796,266,143
33797,256,135
33798,261,140
33799,255,131
33800,257,134
33801,269,140
33802,268,145
33803,264,139
33804,263,138
33805,263,152
33806,276,161
33807,262,150
33808,276,163
33809,266,146
33810,266,147
33811,272,145
33812,281,153
33813,277,143
33814,280,148
33815,277,139
33816,291,137
33817,286,133
33818,273,132
33819,272,134
